,imdb_title_id,title,year,genre,country,language,director,description,weighted_average_vote,total_votes,mean_vote,median_vote,males_18age_avg_vote,males_30age_avg_vote,males_45age_avg_vote,females_18age_avg_vote,females_30age_avg_vote,females_45age_avg_vote,keywords,bag_of_words
30956,tt0123755,Cube - Il cubo,1997,"['drama', 'mystery', 'sci-fi']",['canada'],"English, German, French",['vincenzonatali'],Six complete strangers with widely varying personalities are involuntarily placed in an endless maze containing deadly traps.,7.2,207027.0,7.2,7.0,7.0,7.3,7.2,7.0,7.2,7.1,"['six', 'complete', 'strangers', 'involuntarily', 'placed', 'endless', 'maze', 'containing', 'deadly', 'traps', 'widely', 'varying', 'personalities']",drama mystery sci-fi canada vincenzonatali six complete strangers involuntarily placed endless maze containing deadly traps widely varying personalities 
66504,tt2866360,Coherence - Oltre lo spazio tempo,2013,"['drama', 'mystery', 'sci-fi']","['usa', 'uk']",English,['jameswardbyrkit'],Strange things begin to happen when a group of friends gather for a dinner party on an evening when a comet is passing overhead.,7.2,103653.0,7.3,7.0,7.5,7.1,6.7,7.5,7.1,6.9,"['group', 'passing', 'overhead', 'friends', 'gather', 'strange', 'things', 'begin', 'happen', 'evening', 'comet', 'dinner', 'party']",drama mystery sci-fi usa uk jameswardbyrkit group passing overhead friends gather strange things begin happen evening comet dinner party 
58155,tt1638002,#ScrivimiAncora,2014,"['comedy', 'romance']","['germany', 'uk']",English,['christianditter'],"Rosie and Alex have been best friends since they were 5, so they couldn't possibly be right for one another...or could they? When it comes to love, life and making the right choices, these two are their own worst enemies.",7.2,117353.0,7.5,7.0,7.1,6.7,6.7,7.5,7.2,7.1,"['right', 'choices', 'two', '5', 'best', 'friends', 'since', 'making', 'possibly', 'comes', 'love', 'rosie', 'alex', 'one', 'another', '...', 'worst', 'enemies', 'life', 'could']",comedy romance germany uk christianditter right choices two 5 best friends since making possibly comes love rosie alex one another ... worst enemies life could 
34474,tt0187393,Il patriota,2000,"['action', 'drama', 'history']","['usa', 'germany']","English, French",['rolandemmerich'],Peaceful farmer Benjamin Martin is driven to lead the Colonial Militia during the American Revolution when a sadistic British officer murders his son.,7.2,250764.0,7.3,7.0,7.5,7.1,7.0,7.5,7.1,7.3,"['colonial', 'militia', 'driven', 'peaceful', 'farmer', 'benjamin', 'martin', 'sadistic', 'british', 'officer', 'murders', 'lead', 'son', 'american', 'revolution']",action drama history usa germany rolandemmerich colonial militia driven peaceful farmer benjamin martin sadistic british officer murders lead son american revolution 
9846,tt0053285,La bella addormentata nel bosco,1959,"['animation', 'family', 'fantasy']",['usa'],English,"['clydegeronimi', 'lesclark']","After being snubbed by the royal family, a malevolent fairy places a curse on a princess which only a prince can break, along with the help of three good fairies.",7.2,132245.0,7.4,7.0,7.0,7.1,7.3,7.5,7.6,7.7,"['curse', 'prince', 'help', 'malevolent', 'fairy', 'places', 'break', 'snubbed', 'princess', 'royal', 'family', 'along', 'three', 'good', 'fairies']",animation family fantasy usa clydegeronimi lesclark curse prince help malevolent fairy places break snubbed princess royal family along three good fairies 
31624,tt0134847,Pitch Black,2000,"['action', 'horror', 'sci-fi']","['usa', 'australia']","English, Arabic",['davidtwohy'],"A commercial transport ship and its crew are marooned on a planet full of bloodthirsty creatures that only come out to feast at night. But then, they learn that a month-long eclipse is about to occur.",7.1,222655.0,7.2,7.0,7.0,7.1,7.2,7.2,7.2,7.4,"['crew', 'night', 'bloodthirsty', 'creatures', 'long', 'eclipse', 'commercial', 'transport', 'ship', 'come', 'marooned', 'month', 'planet', 'full', 'learn', 'feast', 'occur']",action horror sci-fi usa australia davidtwohy crew night bloodthirsty creatures long eclipse commercial transport ship come marooned month planet full learn feast occur 
66205,tt2771200,La bella e la bestia,2017,"['family', 'fantasy', 'musical']",['usa'],English,['billcondon'],"A selfish Prince is cursed to become a monster for the rest of his life, unless he learns to fall in love with a beautiful young woman he keeps prisoner.",7.1,263977.0,7.3,7.0,6.9,6.8,7.0,7.6,7.5,7.7,"['selfish', 'prince', 'rest', 'fall', 'beautiful', 'young', 'woman', 'learns', 'love', 'unless', 'monster', 'life', 'cursed', 'keeps', 'prisoner', 'become']",family fantasy musical usa billcondon selfish prince rest fall beautiful young woman learns love unless monster life cursed keeps prisoner become 
66363,tt2820852,Fast & Furious 7,2015,"['action', 'adventure', 'thriller']","['usa', 'china', 'japan', 'canada', 'unitedarabemirates']","English, Thai, Arabic, Spanish",['jameswan'],Deckard Shaw seeks revenge against Dominic Toretto and his family for his comatose brother.,7.1,353562.0,7.4,8.0,7.3,6.9,6.8,7.8,7.4,7.5,"['comatose', 'brother', 'deckard', 'shaw', 'seeks', 'revenge', 'family', 'dominic', 'toretto']",action adventure thriller usa china japan canada unitedarabemirates jameswan comatose brother deckard shaw seeks revenge family dominic toretto 
21252,tt0088128,Sixteen Candles - Un compleanno da ricordare,1984,"['comedy', 'romance']",['usa'],English,['johnhughes'],"A girl's ""sweet"" sixteenth birthday becomes anything but special, as she suffers from every embarrassment possible.",7.1,102767.0,7.2,7.0,6.9,6.9,7.2,7.1,7.2,7.8,"['girl', 'suffers', 'special', 'every', 'embarrassment', 'possible', 'sixteenth', 'birthday', 'becomes', 'anything', 'sweet']",comedy romance usa johnhughes girl suffers special every embarrassment possible sixteenth birthday becomes anything sweet 
71305,tt4160708,Man in the Dark,2016,"['crime', 'horror', 'thriller']","['usa', 'hungary']",English,['fedealvarez'],"Hoping to walk away with a massive fortune, a trio of thieves break into the house of a blind man who isn't as helpless as he seems.",7.1,212761.0,7.2,7.0,7.3,7.0,7.0,7.1,6.9,6.9,"['walk', 'away', 'seems', 'massive', 'fortune', 'blind', 'man', 'thieves', 'break', 'hoping', 'helpless', 'house', 'trio']",crime horror thriller usa hungary fedealvarez walk away seems massive fortune blind man thieves break hoping helpless house trio 
28512,tt0113749,Generazione X,1995,"['comedy', 'romance']",['usa'],English,['kevinsmith'],"Both dumped by their girlfriends, two best friends seek refuge in the local mall.",7.1,114513.0,7.3,7.0,7.1,7.2,6.8,7.1,7.1,6.7,"['two', 'best', 'friends', 'seek', 'refuge', 'dumped', 'local', 'mall', 'girlfriends']",comedy romance usa kevinsmith two best friends seek refuge dumped local mall girlfriends 
25141,tt0100814,Tremors,1990,"['comedy', 'horror']",['usa'],English,['ronunderwood'],Natives of a small isolated town defend themselves against strange underground creatures which are killing them one by one.,7.1,117345.0,7.3,7.0,7.1,7.2,7.1,6.9,7.0,7.1,"['natives', 'strange', 'underground', 'creatures', 'killing', 'small', 'isolated', 'town', 'defend', 'one']",comedy horror usa ronunderwood natives strange underground creatures killing small isolated town defend one 
31800,tt0138097,Shakespeare in Love,1998,"['comedy', 'drama', 'history']","['usa', 'uk']",English,['johnmadden'],"The world's greatest ever playwright,",7.1,210981.0,7.2,7.0,7.1,6.9,7.2,7.3,7.1,7.4,"['world', 'greatest', 'ever', 'playwright']",comedy drama history usa uk johnmadden world greatest ever playwright 
29362,tt0117060,Mission: Impossible,1996,"['action', 'adventure', 'thriller']",['usa'],"English, French, Czech",['briandepalma'],"An American agent, under false suspicion of disloyalty, must discover and expose the real spy without the help of his organization.",7.1,380316.0,7.1,7.0,7.2,7.2,7.0,7.0,6.9,7.1,"['organization', 'help', 'real', 'spy', 'without', 'american', 'agent', 'disloyalty', 'must', 'discover', 'expose', 'false', 'suspicion']",action adventure thriller usa briandepalma organization help real spy without american agent disloyalty must discover expose false suspicion 
63567,tt2267968,Kung Fu Panda 3,2016,"['animation', 'action', 'adventure']","['china', 'usa']",English,"['alessandrocarloni', 'jenniferyuhnelson']","Continuing his ""legendary adventures of awesomeness"", Po must face two hugely epic, but different threats: one supernatural and the other a little closer to home.",7.1,129771.0,7.3,7.0,7.2,7.0,6.9,7.3,7.2,7.1,"['one', 'supernatural', 'legendary', 'adventures', 'little', 'closer', 'awesomeness', '"",', 'po', 'must', 'face', 'two', 'hugely', 'epic', 'different', 'threats', 'continuing', 'home']","animation action adventure china usa alessandrocarloni jenniferyuhnelson one supernatural legendary adventures little closer awesomeness "", po must face two hugely epic different threats continuing home "
76114,tt5848272,Ralph spacca Internet,2018,"['animation', 'adventure', 'comedy']",['usa'],English,"['philjohnston', 'richmoore']","Six years after the events of ""Wreck-It Ralph,"" Ralph and Vanellope, now friends, discover a wi-fi router in their arcade, leading them into a new adventure.",7.1,124313.0,7.1,7.0,7.1,7.0,7.0,7.2,7.2,7.1,"['new', 'adventure', 'wreck', 'friends', 'events', 'leading', 'fi', 'router', 'six', 'years', 'arcade', 'wi', 'ralph', ',""', 'discover', 'vanellope']","animation adventure comedy usa philjohnston richmoore new adventure wreck friends events leading fi router six years arcade wi ralph ,"" discover vanellope "
65977,tt2692904,Locke,2013,['drama'],"['uk', 'usa']",English,['stevenknight'],"Ivan Locke, a dedicated family man and successful construction manager, receives a phone call on the eve of the biggest challenge of his career that sets in motion a series of events that threaten his carefully cultivated existence.",7.1,132041.0,7.1,7.0,7.4,7.0,7.0,7.1,7.0,7.2,"['successful', 'construction', 'manager', 'phone', 'call', 'carefully', 'cultivated', 'existence', 'career', 'ivan', 'locke', 'dedicated', 'family', 'man', 'sets', 'series', 'events', 'threaten', 'motion', 'biggest', 'challenge', 'receives', 'eve']",drama uk usa stevenknight successful construction manager phone call carefully cultivated existence career ivan locke dedicated family man sets series events threaten motion biggest challenge receives eve 
64310,tt2361509,Lo stagista inaspettato,2015,"['comedy', 'drama']",['usa'],English,['nancymeyers'],"Seventy-year-old widower Ben Whittaker has discovered that retirement isn't all it's cracked up to be. Seizing an opportunity to get back in the game, he becomes a senior intern at an online fashion site, founded and run by Jules Ostin.",7.1,213024.0,7.3,7.0,7.2,7.0,7.0,7.4,7.2,7.3,"['founded', 'seventy', 'senior', 'intern', 'seizing', 'cracked', 'run', 'get', 'back', 'retirement', 'game', 'becomes', 'online', 'fashion', 'site', 'year', 'jules', 'ostin', 'discovered', 'opportunity', 'old', 'widower', 'ben', 'whittaker']",comedy drama usa nancymeyers founded seventy senior intern seizing cracked run get back retirement game becomes online fashion site year jules ostin discovered opportunity old widower ben whittaker 
30567,tt0120611,Blade,1998,"['action', 'horror', 'sci-fi']",['usa'],"English, Russian, Serbian",['stephennorrington'],"A half-vampire, half-mortal man becomes a protector of the mortal race, while slaying evil vampires.",7.1,240114.0,7.2,7.0,7.0,7.1,7.1,7.0,7.0,7.2,"['mortal', 'race', 'vampire', 'protector', 'man', 'becomes', 'half', 'slaying', 'evil', 'vampires']",action horror sci-fi usa stephennorrington mortal race vampire protector man becomes half slaying evil vampires 
61555,tt2005151,Trafficanti,2016,"['biography', 'comedy', 'crime']","['usa', 'cambodia', 'romania']","English, Arabic, Albanian, Romanian",['toddphillips'],"Loosely based on the true story of two young men, David Packouz and Efraim Diveroli, who won a three hundred million dollar contract from the Pentagon to arm America's allies in Afghanistan.",7.1,172234.0,7.2,7.0,7.2,7.1,7.0,7.1,7.0,7.0,"['pentagon', 'david', 'packouz', 'efraim', 'diveroli', 'arm', 'america', 'three', 'hundred', 'million', 'dollar', 'contract', 'allies', 'true', 'story', 'two', 'young', 'men', 'afghanistan', 'loosely', 'based']",biography comedy crime usa cambodia romania toddphillips pentagon david packouz efraim diveroli arm america three hundred million dollar contract allies true story two young men afghanistan loosely based 
27922,tt0111282,Stargate,1994,"['action', 'adventure', 'sci-fi']","['usa', 'france']","English, Norwegian, Swedish, Egyptian (Ancient), Arabic",['rolandemmerich'],"An interstellar teleportation device, found in Egypt, leads to a planet with humans resembling ancient Egyptians who worship the god Ra.",7.1,172526.0,7.2,7.0,6.9,7.1,7.1,7.1,7.3,7.5,"['worship', 'found', 'humans', 'resembling', 'ancient', 'egyptians', 'interstellar', 'teleportation', 'device', 'planet', 'leads', 'egypt', 'god', 'ra']",action adventure sci-fi usa france rolandemmerich worship found humans resembling ancient egyptians interstellar teleportation device planet leads egypt god ra 
30361,tt0120102,Sette anni in Tibet,1997,"['adventure', 'biography', 'drama']","['usa', 'uk']","English, German, Mandarin, Tibetan, Hindi",['jean-jacquesannaud'],"True story of Heinrich Harrer, an Austrian mountain climber who became friends with the Dalai Lama at the time of China's takeover of Tibet.",7.1,124739.0,7.2,7.0,7.3,7.0,6.9,7.4,7.1,7.1,"['heinrich', 'harrer', 'dalai', 'lama', 'china', 'time', 'tibet', 'austrian', 'mountain', 'climber', 'true', 'story', 'became', 'friends', 'takeover']",adventure biography drama usa uk jean-jacquesannaud heinrich harrer dalai lama china time tibet austrian mountain climber true story became friends takeover 
66062,tt2719848,Everest,2015,"['action', 'adventure', 'biography']","['uk', 'usa', 'iceland']","English, Russian",['baltasarkormã¡kur'],"The story of New Zealand's Robert ""Rob"" Edwin Hall, who on May 10, 1996, together with Scott Fischer, teamed up on a joint expedition to ascend Mount Everest.",7.1,192978.0,7.2,7.0,7.1,7.0,7.0,7.3,7.1,7.2,"['ascend', 'mount', 'everest', 'story', 'together', 'scott', 'fischer', '1996', 'new', 'zealand', 'rob', 'edwin', 'hall', 'may', '10', 'joint', 'expedition', 'robert', 'teamed']",action adventure biography uk usa iceland baltasarkormã¡kur ascend mount everest story together scott fischer 1996 new zealand rob edwin hall may 10 joint expedition robert teamed 
61846,tt2053463,Effetti collaterali,2013,"['crime', 'drama', 'mystery']",['usa'],"English, French",['stevensoderbergh'],A young woman's world unravels when a drug prescribed by her psychiatrist has unexpected side effects.,7.1,177680.0,7.1,7.0,7.2,7.1,6.9,7.1,7.0,7.0,"['psychiatrist', 'unexpected', 'side', 'effects', 'young', 'woman', 'drug', 'prescribed', 'world', 'unravels']",crime drama mystery usa stevensoderbergh psychiatrist unexpected side effects young woman drug prescribed world unravels 
30684,tt0120794,Il principe d'Egitto,1998,"['animation', 'adventure', 'drama']",['usa'],"English, Hebrew","['brendachapman', 'stevehickner']",Egyptian Prince Moses learns of his identity as a Hebrew and his destiny to become the chosen deliverer of his people.,7.1,115737.0,7.3,7.0,7.2,6.8,6.6,7.6,7.2,6.9,"['people', 'chosen', 'deliverer', 'identity', 'egyptian', 'prince', 'moses', 'learns', 'hebrew', 'destiny', 'become']",animation adventure drama usa brendachapman stevehickner people chosen deliverer identity egyptian prince moses learns hebrew destiny become 
30675,tt0120784,Payback - La rivincita di Porter,1999,"['action', 'crime', 'drama']",['usa'],English,['brianhelgeland'],"After a successful heist, Porter is left for dead. Once he recovers, he seeks vengeance and wants his share of the money.",7.1,129729.0,7.1,7.0,7.1,7.1,7.1,7.0,6.6,6.8,"['recovers', 'dead', 'wants', 'money', 'seeks', 'vengeance', 'porter', 'share', 'successful', 'heist', 'left']",action crime drama usa brianhelgeland recovers dead wants money seeks vengeance porter share successful heist left 
